Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
1/22/2007,639,493.2,77692.8,323.4,750.7,797.8,28239,4967.8,639,900.8,2396.6,5808510,2346.9,22556.7,10262340,3642.3,600755.8,493.2,16954.9,639,4543.1,4967.8,750.7,809.5
1/23/2007,642.5,493,77983.4,323.4,759.3,796.4,28421,4997.4,642.5,908.5,2409.9,5837112.5,2359.8,22490.7,10325617.5,3663.2,604110.6,493,17010.2,642.5,4573.9,4997.4,759.3,810.6
1/24/2007,642.1,495.3,77681.2,326.7,759.7,801.4,28419.3,4990.7,642.1,909.9,2408.3,5828661.4,2358.3,22547.3,10318544.7,3663.2,601069.6,495.3,17030.4,642.1,4601.8,4990.7,759.7,822.2
1/25/2007,651.8,502.3,78825.9,330.7,767.4,811.3,28820.4,5064.4,651.8,929.2,2444.6,5927666.3,2393.8,23329.4,10471667.3,3716.6,610070.5,502.3,17274.1,651.8,4718.4,5064.4,767.4,837.2
1/26/2007,645.5,500.2,78431.5,329.4,762.5,809.2,28553.7,5019.3,645.5,921.8,2421,5885023.5,2370.8,21559.7,10357047.5,3678.5,607157.2,500.2,17150.3,645.5,4699.6,5019.3,762.5,835.2
1/29/2007,644.8,498.4,78598.3,329.3,762.6,808.9,28501.2,5012.6,644.8,920.4,2418.3,5881731.9,2368.1,22098.8,10348237.5,3679.1,606355.1,498.4,17124,644.8,4717.2,5012.6,762.6,835.2
1/30/2007,645.2,498,78407.9,328.9,762.6,808.3,28521.1,5016.4,645.2,918.1,2420,5871319.6,2369.7,22162.6,10351588,3678.5,608230,498,17124.6,645.2,4716.9,5016.4,762.6,835.2
1/31/2007,650.5,500.6,78684.5,332.3,767.9,811.7,28727.4,5056.9,650.5,918.2,2439.8,5919550,2389.2,22598.4,10434020,3705.9,612445.8,500.6,17242,650.5,4718.6,5056.9,767.9,839.8
2/1/2007,660.2,507,79557.4,335,777,820.6,29124.7,5122.2,660.2,928.2,2476.2,5995605.9,2424.7,23156.5,10590267.4,3765.6,618607.4,507,17485.2,660.2,4754.8,5122.2,777,851.9
2/2/2007,645.7,497.7,78216.9,328,764.4,804.7,28485.1,5008.1,645.7,907.2,2421.9,5861018.5,2371.4,22631.8,10359610,3680.5,605214.4,497.7,17107.8,645.7,4662.1,5008.1,764.4,833.2
2/5/2007,649.4,502.4,78126.1,331.3,768.4,810.6,28645,5039.9,649.4,913.1,2435.7,5886810.1,2385.1,22420.5,10395593.6,3698.7,607643.5,502.4,17240.9,649.4,4690.8,5039.9,768.4,836.9
2/6/2007,653.3,504.4,78700.3,331.8,773.1,812.8,28811.6,5066.3,653.3,915.9,2450.2,5914525.5,2399.2,22390.1,10456572.8,3723.5,609416.9,504.4,17329.4,653.3,4708.6,5066.3,773.1,841
2/7/2007,653.8,502.3,78878.2,331.8,774.7,810.4,28810.8,5065.3,653.8,918,2452,5908919.4,2401.1,22489,10451828.1,3727.2,610340.9,502.3,17307.5,653.8,4695.1,5065.3,774.7,840
2/8/2007,656,503.1,79477.7,335,778,817.2,28939.4,5083,656,922.7,2460.3,5940080,2409.3,22484.4,10494032,3742.2,613425.5,503.1,17269.7,656,4703.2,5083,778,840.4
2/9/2007,664.5,511.3,80866.3,341,781.2,830.4,29326.7,5148.3,664.5,932,2492.3,6015386.3,2440.5,22460.1,10622032.5,3790.6,621008.4,511.3,17524.7,664.5,4753.7,5148.3,781.2,856
2/12/2007,664.6,512.7,80945.5,341.2,780.8,832.4,29346.5,5154.9,664.6,939,2492.4,6009856.2,2440.7,22395.3,10617844.5,3787.9,623115.1,512.7,17542.8,664.6,4840.8,5154.9,780.8,860.5
2/13/2007,667.8,513.2,81000.8,343.7,780.5,834.6,29516.8,5186.3,667.8,937.9,2504.6,6059949.3,2452.6,22454.8,10670773.1,3804,627464.6,513.2,17606.5,667.8,4850.6,5186.3,780.5,860.8
2/14/2007,668.3,509.1,80707.9,340.8,779.8,829.1,29486.5,5184,668.3,929.9,2506.2,6059691,2454.3,22262.7,10679637.4,3805.2,627119.2,509.1,17539.6,668.3,4809.7,5184,779.8,852.9
2/15/2007,664.8,505.8,79414.4,340.2,773.3,821.3,29313.5,5155.5,664.8,925.7,2493.1,6010004.8,2441.5,22202.7,10622705,3786.6,621341.8,505.8,17431.7,664.8,4786.9,5155.5,773.3,847
2/16/2007,665.1,506.8,79349.7,341.1,774.1,822,29261.4,5149.6,665.1,924.8,2494.4,6019153.7,2442.9,22111.2,10628960.8,3788.6,622799.4,506.8,17452.6,665.1,4781.7,5149.6,774.1,847.6
2/19/2007,670.8,510.4,80285.4,344.4,780.6,827.5,29605.2,5193.4,670.8,926.9,2515.7,6086385.5,2463.2,22839,10718585,3822.6,628123.8,510.4,17584.1,670.8,4771.3,5193.4,780.6,853.1
2/20/2007,663.9,504.7,79737.7,339.2,774.8,820.3,29335.1,5140.3,663.9,920.2,2490,6016592.9,2437.9,22406.6,10609120.4,3784.2,623036.8,504.7,17397.5,663.9,4737.6,5140.3,774.8,845
2/21/2007,661.3,503.6,80007.9,338.7,767.8,819.1,29220.6,5119.8,661.3,917.8,2480.1,5996876.3,2428.2,22429.6,10566775,3772.4,620550,503.6,17336,661.3,4716.1,5119.8,767.8,837.6
2/22/2007,676.6,516.2,82162.9,346.5,785.8,840.3,29937.9,5238.6,676.6,936.8,2537.6,6145218.2,2484.7,22970.6,10816801.9,3852.7,635225.7,516.2,17754.8,676.6,4781.3,5238.6,785.8,857.5
2/23/2007,683,518.7,82694.2,348,791.3,841.8,30181.8,5288.2,683,946.6,2561.5,6201298.5,2508.2,22907.8,10921853,3889.2,640654,518.7,17882.1,683,4832.9,5288.2,791.3,863.6
2/26/2007,685.8,520.7,82663.7,349.3,795.2,844.3,30310.8,5317,685.8,949.4,2571.8,6218038.1,2518.1,23126.9,10963085.3,3910.5,643713.5,520.7,17949.2,685.8,4855.1,5317,795.2,864.5
2/27/2007,676.2,510.6,80285.2,344,788,825.8,29898.2,5234.8,676.2,951.8,2535.9,6148348.1,2483,23105.8,10812099.1,3850.5,634850.2,510.6,17653.5,676.2,4861,5234.8,788,853.2
2/28/2007,664.2,502.8,78697.7,338.9,778.8,811.1,29407.5,5141.2,664.2,939.5,2490.9,6065141.9,2438.8,22549.6,10623214,3782.6,625477.1,502.8,17363.8,664.2,4830.9,5141.2,778.8,843
3/1/2007,670.4,509.3,78855.8,342.5,786.2,819.8,29676.6,5191.2,670.4,954.3,2513.7,6135835.1,2461.6,22626,10727404,3817.4,631315.6,509.3,17554.8,670.4,4886.4,5191.2,786.2,853.6
3/2/2007,651.9,494.9,76288.6,335.3,766.3,795.2,28885.7,5049.9,651.9,929.9,2444.4,5976292.4,2393.6,21952.7,10429094.6,3715.8,614741.6,494.9,17071,651.9,4792.6,5049.9,766.3,832
3/5/2007,636.8,486.1,73847.1,330.6,751.2,778,28415,4934.8,636.8,921.5,2386.8,5893121.3,2338.1,21108.3,10186726.5,3627.3,605803.9,486.1,16721.3,636.8,4754,4934.8,751.2,823.3
3/6/2007,643.8,491.1,74839.2,334.3,756.6,787.2,28624.3,4983.6,643.8,928.6,2413.7,5935375,2363.8,21098.9,10301931.3,3668.7,610049.6,491.1,16895.2,643.8,4779.8,4983.6,756.6,832.3
3/7/2007,646.4,491.7,75341.1,334.9,761.3,789.3,28761.6,5003.1,646.4,923.1,2423.4,5953343.1,2373.6,21201.9,10343368,3687.7,613271.9,491.7,16941.8,646.4,4785.8,5003.1,761.3,832.4
3/8/2007,654.3,498.5,76759.9,339,772.3,803.9,28999.6,5063.9,654.3,929.8,2452.8,6002743.8,2402.4,21590.3,10473234,3729.7,620098,498.5,17160.3,654.3,4817.6,5063.9,772.3,843.4
3/9/2007,652.3,497.4,77040.5,337.6,765.5,804.2,28832.7,5051.4,652.3,921.3,2445.3,5985046,2395,21393.8,10437956.8,3719.5,616897.9,497.4,17109.5,652.3,4785.1,5051.4,765.5,836.2
3/12/2007,647.8,491.3,76120.3,335.8,757.4,793.6,28654.5,5021.4,647.8,912,2428.5,5941486.9,2378.4,21311,10370477.5,3697,611443.6,491.3,16950.8,647.8,4762.9,5021.4,757.4,826.6
3/13/2007,650.8,493.1,76124,336.8,760.6,795.1,28775.1,5039.1,650.8,919.6,2439.9,5996794.8,2389.7,21476.4,10422558.9,3710.4,614712.8,493.1,17019.3,650.8,4828,5039.1,760.6,826.7
3/14/2007,643.3,486.3,74832.5,332.6,756.1,780.8,28467,4977.5,643.3,914.8,2411.7,5930443.4,2361.9,21291.6,10301648.8,3666.5,608675.3,486.3,16800.6,643.3,4812.6,4977.5,756.1,818.4
3/15/2007,648.5,489.5,76036.6,334.9,762.5,787.5,28662.7,5022,648.5,912.4,2431.3,5982736.8,2381.2,21400.5,10382809.3,3694.5,612508.3,489.5,16931.7,648.5,4807.7,5022,762.5,822.7
3/16/2007,653.2,490.9,76270.9,336.3,766.9,789.1,28815.9,5053.2,653.2,922.3,2449.5,6025769.6,2398.6,21457.6,10460997.2,3721.3,617078,490.9,17007.7,653.2,4882.7,5053.2,766.9,821.8
3/19/2007,655,492.5,77018.2,336.6,769.7,794.3,28875.7,5067.1,655,914.7,2456.2,6042375,2405.1,21615,10489825,3739.2,618090.7,492.5,17054.2,655,4865.5,5067.1,769.7,819.3
3/20/2007,659,495.8,77320.5,336.6,767,799.8,28841.1,5099,659,922.3,2471.5,6033145,2419.8,21648.1,10554544,3754.3,620514.3,495.8,17170.6,659,4875.1,5099,767,822.2
3/21/2007,658.8,495.1,77623.8,336.2,762.7,800.5,28658.9,5094.8,658.8,918.6,2470.5,6017681.3,2418.8,21080,10548563.8,3758.2,617907.5,495.1,17151.5,658.8,4840.8,5094.8,762.7,822
3/22/2007,663,496.3,78078.2,337,767.5,803.2,28996.3,5122.7,663,918.4,2486.4,6037609.5,2434.5,21179.5,10617282,3780.8,621860.8,496.3,17227.2,663,4766.2,5122.7,767.5,820.3
3/23/2007,656.3,493.4,77322.7,334.3,761.3,798.8,28596.1,5071.5,656.3,909.9,2461.1,5978437.5,2409.7,22968.8,10507546.9,3743.9,615168.7,493.4,17089.2,656.3,4739.3,5071.5,761.3,814.1
3/26/2007,663,497.3,78151.1,336.8,769.2,805.1,28706.2,5130.4,663,921.2,2486.4,6035620.5,2434.5,23271.3,10617945,3782.2,621628.7,497.3,17242.3,663,4794.3,5130.4,769.2,818.1
3/27/2007,664,497.5,78302.2,337.9,769.3,806.2,28640.6,5135,664,923.1,2490.1,6056012,2438.1,23263.2,10635952,3786.5,624658,497.5,17261.6,664,4813.9,5135,769.3,820.7
3/28/2007,666.8,498.8,77659.7,339.2,771.6,806.1,28693.6,5153.6,666.8,932.8,2500.5,6100762.5,2448.2,23332.9,10682668.5,3802.1,626244.9,498.8,17321.5,666.8,4921.6,5153.6,771.6,826.3
3/29/2007,661,495.7,77935.2,336.7,765.8,804.9,28928.7,5107.6,661,921.1,2479,6032286,2427.2,23164.7,10592525,3771,621670.5,495.7,17192.7,661,4826.8,5107.6,765.8,818.4
3/30/2007,661.8,497.1,78136.1,337.4,763.4,807.9,28763,5115.5,661.8,918.2,2481.7,6038468.8,2429.9,23167.9,10601235,3769.5,622442,497.1,17227.4,661.8,4799.3,5115.5,763.4,819.2
4/2/2007,658.3,492.2,77545.1,332.8,760.9,798.8,28610.8,5090.9,658.3,914,2468.2,5999619.6,2417,23038.8,10548127.1,3749.9,617010.5,492.2,17097.8,658.3,4791.4,5090.9,760.9,805.8
4/3/2007,664.3,496.7,78902.9,335.7,768.2,809,28605.9,5135.7,664.3,912,2491.2,6041353.8,2439.2,23225.5,10644606.3,3788.3,622236.2,496.7,17253,664.3,4775,5135.7,768.2,816.2
4/4/2007,672.3,502.6,79738.9,340,778.1,818.9,28953.8,5198.2,672.3,923,2521.2,6128231,2468.7,23491.8,10771461.8,3830.1,629562.1,502.6,17457.9,672.3,4821.2,5198.2,778.1,822.2
4/5/2007,673.5,501.3,79840.1,341.6,774.3,817.1,28910,5202.3,673.5,920,2526.2,6128850,2472.6,23508.5,10794184.5,3835.6,628072.3,501.3,17448.6,673.5,4807.3,5202.3,774.3,821.9
4/6/2007,673.5,501.3,79840.1,341.6,774.3,817.1,28910,5202.3,673.5,920,2526.2,6128850,2472.6,23508.5,10794184.5,3835.6,628072.3,501.3,17448.6,673.5,4807.3,5202.3,774.3,821.9
4/9/2007,673.5,503.9,80328.3,343.3,775.7,824.7,28901.6,5208.9,673.5,924.4,2526,6125482.5,2472.9,23522,10797552,3835.6,628409,503.9,17493.3,673.5,4792.3,5208.9,775.7,824.8
4/10/2007,677.4,503.9,80661.4,343.4,776.8,823.7,29016.4,5239.7,677.4,929.1,2540.6,6164339.1,2487.2,23692.1,10860413.9,3858.6,632522.2,503.9,17543.3,677.4,4841,5239.7,776.8,821.4
4/11/2007,678.2,504.7,80926.2,342.7,775.9,826.2,29077.8,5239.1,678.2,930.3,2543.6,6161446.6,2490.3,23733.6,10876970.8,3862.4,632387.5,504.7,17566.4,678.2,4840.2,5239.1,775.9,821.3
4/12/2007,677.3,501.8,80558.9,342.2,769.5,822.7,29016.8,5232.4,677.3,931.6,2540.1,6170424.8,2486.7,23680,10857672,3856.6,631366.3,501.8,17503.3,677.3,4854,5232.4,769.5,818.4
4/13/2007,681.8,504.5,81329.4,343.8,774.9,828.8,28984.6,5264.3,681.8,936,2556.8,6201198,2503.3,23837.4,10933224.8,3886,633175.3,504.5,17608.2,681.8,4911.7,5264.3,774.9,819.7
4/16/2007,686.5,506.7,82239.3,345,776.3,832.7,28784.9,5308.8,686.5,930.2,2574.7,6243717.5,2520.9,24003.5,11009400.5,3908.1,638822.4,506.7,17704.9,686.5,4870.1,5308.8,776.3,824.3
4/17/2007,688,507,82057.8,343.1,776.9,832.3,28878.8,5317.6,688,927.1,2580.3,6252200,2526.5,23980.2,11033456,3915.6,639324,507,17728.5,688,4863.8,5317.6,776.9,821.7
4/18/2007,688.8,507.1,81434.4,343.4,777.1,829.9,28934.4,5318.4,688.8,931.7,2583.3,6250061.9,2529.5,23937.5,11049616.3,3918.1,639917.5,507.1,17738.4,688.8,4872.9,5318.4,777.1,823.9
4/19/2007,681.9,501.1,80644.9,340.5,769,820.8,28689.2,5261.9,681.9,922.3,2557.6,6206993.9,2504.6,23713.1,10936310.6,3879,633655.5,501.1,17549.9,681.9,4813.4,5261.9,769,816.7
4/20/2007,691.4,508.6,82186.7,345.1,776.4,835.6,28876.3,5336.2,691.4,928.2,2593.2,6285516.5,2539.1,24060.7,11092128.6,3930.6,641238.8,508.6,17800.3,691.4,4856.4,5336.2,776.4,827.4
4/23/2007,688.7,507.7,81765.9,344.3,772.8,833.7,28705,5319.9,688.7,924.4,2583,6259938.2,2529.5,23984,11046747.2,3913.5,637908.3,507.7,17749.8,688.7,4871.4,5319.9,772.8,826.3
4/24/2007,688.4,505.3,81503.1,343.7,772.2,827.9,28344.9,5318.7,688.4,922.1,2581.8,6256522.5,2528.4,23987.3,11043311.2,3909.3,638318.8,505.3,17701.6,688.4,4859.6,5318.7,772.2,831.4
4/25/2007,684,500.7,81036.9,341,763.7,822.2,27979,5277.8,684,909,2565.3,6212088,2512.2,23799.8,10976832,3888.7,633897,500.7,17564,684,4776.5,5277.8,763.7,820.2
4/26/2007,673,494.7,80346.1,337.9,754.6,812.8,27525.7,5199.8,673,897.5,2524.2,6110840,2471.8,23433.9,10799631,3822.6,625048.8,494.7,17317.7,673,4723.5,5199.8,754.6,814.9
4/27/2007,677.5,496.1,80934.1,338.4,755.2,816,27838.5,5225.9,677.5,905.8,2541.1,6150006.3,2488.4,23577,10871165,3847.4,629499.1,496.1,17397.1,677.5,4764,5225.9,755.2,814.6
4/30/2007,677,496.1,80904.9,338.5,748.2,816.9,27885.6,5215.5,677,924.3,2539.2,6149191,2486.6,23542.7,10863142,3848.7,629948.5,496.1,17396.2,677,4764,5215.5,748.2,813.4
5/1/2007,673.6,495.4,80660.2,336.9,747.3,818,27743.9,5189.4,673.6,918.3,2526.5,6114602.7,2474.1,23424.4,10808583.3,3825.2,627458.3,495.4,17341,673.6,4733.1,5189.4,747.3,814
5/2/2007,669.5,492.4,80417,336.4,741.8,812.7,27590.1,5157.8,669.5,911.2,2511.1,6074038.8,2459,23281.9,10744136,3803.8,622969.8,492.4,17232.3,669.5,4720.1,5157.8,741.8,812
5/3/2007,674.2,497,81129.9,339.1,745.4,818.8,27719.7,5194,674.2,912.9,2528.6,6099149.9,2476.3,23431.8,10822257.6,3829.5,624983.4,497,17373.5,674.2,4705,5194,745.4,818.7
5/4/2007,688.8,506.9,82811,345.8,762.8,834.1,28144.4,5306.4,688.8,927.1,2583.2,6181633.9,2529.9,23932.4,11055236.9,3912,638999.6,506.9,17735.3,688.8,4771.7,5306.4,762.8,839.7
5/7/2007,688.8,505.7,82590.5,345.1,759.6,832.9,28158.1,5306.4,688.8,923,2583.3,6119986.3,2530,23932.4,11058680.9,3916.7,635762.2,505.7,17712.6,688.8,4743.5,5306.4,759.6,834.2
5/8/2007,684.3,505.9,82010.8,343.8,756.4,833.7,27941.3,5266,684.3,917.4,2566.2,6082640.4,2513.2,23719.5,10981870.4,3893.7,631528.5,505.9,17661.5,684.3,4738.5,5266,756.4,826.1
5/9/2007,683,504,81765.3,342,755.3,830.5,27951.8,5254.7,683,913.2,2561.5,6020645,2508.6,23648.9,10957369,3889.2,631433.5,504,17613.7,683,4708,5254.7,755.3,824.1
5/10/2007,673.5,498.4,81113,339.7,745.6,821.9,27771.8,5181.6,673.5,903.2,2525.9,5903227.5,2473.8,23276.2,10806981,3833.9,622987.5,498.4,17395.2,673.5,4696.8,5181.6,745.6,809.1
5/11/2007,669,494.7,80350.2,337.5,745.2,814.8,27572.8,5135.7,669,894.3,2509,5934030,2457.2,23117.3,10737450,3808.3,619995.8,494.7,17273.6,669,4666.8,5135.7,745.2,804.3
5/14/2007,670.2,495,80668.6,338.4,742,817.5,27394.4,5147.3,670.2,893.7,2513.6,5897759.6,2461.6,23085,10754363.5,3811.8,619432.3,495,17288.5,670.2,4642.3,5147.3,742,804.3
5/15/2007,668.3,491.5,80357.1,336.8,733.8,811.9,27374.9,5136.7,668.3,887.1,2506.4,5883941.3,2454.5,23068,10720734.8,3803.2,617797.1,491.5,17200.5,668.3,4632.6,5136.7,733.8,801.6
5/16/2007,667.8,492,80587.4,336.8,736.4,813.6,27230.8,5129.7,667.8,885.8,2504.4,5879538.8,2452.7,23080.8,10712045.5,3798.7,616967.6,492,17204.4,667.8,4640,5129.7,736.4,809
5/17/2007,656.8,486.8,79640.8,332.5,721,805.5,26834.8,5037.7,656.8,872.5,2463.3,5776116.3,2412,22726.8,10542807.8,3738.6,609529.6,486.8,16973.2,656.8,4626.8,5037.7,721,799.6
5/18/2007,657,486.9,79631.7,332.8,716.2,806.2,26736.6,5038.3,657,872.2,2464.1,5794740,2413.1,22735.5,10552734,3740,613670.7,486.9,16975.4,657,4628,5038.3,716.2,798.1
5/21/2007,658,489,80009.5,334.1,713.5,809.6,26757.6,5045.1,658,869.9,2467.7,5760790,2416.1,22763.5,10569454,3746.7,612269,489,17028.7,658,4622.8,5045.1,713.5,802.3
5/22/2007,662,491.7,80376.7,335.3,719.1,814.3,26864,5067.4,662,875.8,2483,5745498,2430.7,22905.2,10635030,3768.4,615891.6,491.7,17127.4,662,4662.4,5067.4,719.1,806.2
5/23/2007,662.1,490.8,80396,332.9,716.2,811.4,26852.7,5066.7,662.1,875.2,2482.9,5766453.8,2430.6,22916.9,10638478.3,3770.7,616699.4,490.8,17116,662.1,4665.3,5066.7,716.2,801.6
5/24/2007,659,490.5,80012.5,331.9,713.6,809.7,26757.7,5042.6,659,880.8,2471.3,5759660,2419.8,22798.1,10590130,3755.5,613858.5,490.5,17070.7,659,4708.7,5042.6,713.6,802.3
5/25/2007,655.3,487,79707.4,330.1,707.8,804.2,26599.3,5014.8,655.3,871.6,2457.4,5733873.3,2406.1,22670.1,10531978.5,3731.9,608282,487,16962.8,655.3,4659.7,5014.8,707.8,798.8
5/28/2007,655.3,487,79707.4,330.1,707.8,804.2,26599.3,5014.8,655.3,871.6,2457.4,5733873.3,2406.1,22670.1,10531978.5,3731.9,608282,487,16962.8,655.3,4659.7,5014.8,707.8,798.8
5/29/2007,660.2,489.6,80363.3,333.1,707.5,807.7,26732.8,5050,660.2,874.4,2475.8,5819221.4,2424,22861,10617190.9,3762,612388,489.6,17070,660.2,4697.5,5050,707.5,805.2
5/30/2007,652.7,486,79313.3,330.5,701.6,799.6,26670.5,4990.9,652.7,870.6,2447.7,5769425.1,2396.6,22604.5,10497873.7,3717.3,607617.1,486,16909.5,652.7,4694.8,4990.9,701.6,794.3
5/31/2007,659.1,489.8,80288.2,333.2,704.6,807.7,26762.8,5039.9,659.1,869.9,2471.9,5817874.4,2420.5,22827.9,10608212.1,3751.4,611974.2,489.8,17060.5,659.1,4690.2,5039.9,704.6,796.4
6/1/2007,666.5,496.7,81336.3,336.8,709.1,820.4,27009.9,5096.9,666.5,875.1,2499.6,5883195.5,2447.6,23040.9,10721985.5,3797.4,618778.5,496.7,17276,666.5,4735.5,5096.9,709.1,801.8
6/4/2007,671.1,497.7,81709.8,337.1,709.3,821.4,27199.7,5134.7,671.1,880.4,2516.9,5888901.2,2464.8,23149.6,10801352.1,3819.2,622747.1,497.7,17356.7,671.1,4786.2,5134.7,709.3,805.5
6/5/2007,671.5,496.6,81684.6,337,712.4,819.1,27212.5,5131.1,671.5,881,2518.4,5905842.5,2466.3,23156.7,10811150,3827.6,622984.1,496.6,17346,671.5,4792.7,5131.1,712.4,802
6/6/2007,669.7,496.4,81057.1,336.3,708.6,815.4,27246.7,5113.7,669.7,886,2511.8,5963678.1,2459.6,23154.9,10781499.5,3818.1,620811.9,496.4,17308.1,669.7,4827.4,5113.7,708.6,795.7
6/7/2007,668.8,496.9,81216.3,337.7,709.6,818.6,27221.5,5115.1,668.8,887.8,2508.2,5935156.3,2456.1,23128.7,10766875,3814.2,619764.1,496.9,17307.9,668.8,4821.2,5115.1,709.6,790.6
6/8/2007,655.3,490.5,79694.8,333.1,695.3,808.5,26953.7,5015.9,655.3,880,2457.5,5966051.3,2406.5,22688,10550507.9,3728.5,610201.6,490.5,17023.7,655.3,4758.7,5015.9,695.3,776.7
6/11/2007,650.3,487.3,79164.2,330.6,690.6,806.2,26529,4983.4,650.3,871.7,2439,5901470.7,2388.5,22529.6,10471777.8,3703.5,606404.6,487.3,16904.9,650.3,4716.5,4983.4,690.6,772.7
6/12/2007,647.3,486.1,78805.9,328,689,804.1,26375.4,4947.3,647.3,866,2427.5,5812305,2377.3,22401.3,10430433.8,3686.7,601651.1,486.1,16843.9,647.3,4680.6,4947.3,689,768.8
6/13/2007,647.7,486.8,79223.8,328.3,691,805.5,26534.2,4945.5,647.7,866.9,2429,5882604.1,2378.7,22431.4,10436878.2,3688.4,603253.5,486.8,16868.2,647.7,4686.1,4945.5,691,770.9
6/14/2007,653.3,490.7,80294.2,331.7,698,813.5,26721.2,4992.8,653.3,864.6,2450,5924977.5,2399.3,22638.4,10529736.8,3725.2,607424.4,490.7,17010.3,653.3,4692.7,4992.8,698,781.8
6/15/2007,653.1,488.7,80667.6,330.4,694.7,811.6,26685.7,4980.2,653.1,854.9,2449.4,5907614.7,2398.8,22620.1,10533847.5,3724.3,606305.2,488.7,16970.6,653.1,4657.4,4980.2,694.7,777
6/18/2007,656,489.7,81111.1,331.2,704.2,814.3,26743.2,5006.1,656,854.4,2460.3,5838400,2409.3,22694.3,10580624,3734.4,609260,489.7,17027.7,656,4650,5006.1,704.2,778.8
6/19/2007,656.3,489.5,80971,330.2,697.8,814.2,26786.9,4999.4,656.3,856.3,2461.4,5857475.8,2410.4,22714.5,10578568.4,3740.3,608882.1,489.5,17024.4,656.3,4652.4,4999.4,697.8,776.6
6/20/2007,657.7,490.2,81314.7,330,699.9,814,26801.3,5010.4,657.7,854.7,2466.7,5883126.1,2415.6,22746.6,10602123.2,3746.4,610016.7,490.2,17064.4,657.7,4663.3,5010.4,699.9,777.1
6/21/2007,650.5,485.5,80437.6,326.5,696.8,807,26485.1,4956,650.5,851.2,2439.7,5864257.5,2389.2,22510.6,10486060,3703.8,603013.5,485.5,16883.9,650.5,4649,4956,696.8,768.2
6/22/2007,652.9,486.2,81008.9,327.1,696.8,805.3,26606.9,4975.2,652.9,856.5,2448.6,5878912.9,2397.7,22585.3,10524592.5,3715.9,605844.7,486.2,16921.8,652.9,4653,4975.2,696.8,769.5
6/25/2007,650.8,483.7,80520.5,325.9,696.4,800.4,26592.9,4958.3,650.8,859.3,2440.8,5879526.3,2390.1,22496.4,10493343.8,3703.3,602952.3,483.7,16848.1,650.8,4658.1,4958.3,696.4,767
6/26/2007,647,480.7,79636,323.6,691.5,794.6,26488.2,4927.5,647,857.8,2426.7,5874760,2376.3,22337.7,10432228,3685.5,599316,480.7,16686.7,647,4656,4927.5,691.5,763.1
6/27/2007,642.1,478.1,78641.2,321.5,688.3,788.9,26330.9,4892,642.1,855,2408.2,5864298,2358.4,22187.8,10353860.1,3656.9,595740.1,478.1,16594,642.1,4614.1,4892,688.3,766.9
6/28/2007,647.3,480.7,79589.1,323.2,687.6,795.3,26430.5,4928.9,647.3,853.1,2427.5,5875411.9,2377.3,22356,10442084.3,3684.5,599903.6,480.7,16698.9,647.3,4585.3,4928.9,687.6,764.2
6/29/2007,650.5,481.7,80333.5,324.2,692,797.3,26493.2,4952.4,650.5,849.6,2439.8,5877267.5,2389.2,22458.5,10495817.5,3703,600996.9,481.7,16763.6,650.5,4587.3,4952.4,692,766.7
7/2/2007,654.8,480.4,80085.7,325.2,689.8,793,26618.9,4979.2,654.8,849.9,2455.6,5902571.3,2404.8,22559.4,10561117.5,3725.7,604006.9,480.4,16793.2,654.8,4564.3,4979.2,689.8,763.1
7/3/2007,654.3,480.7,80031.1,324.5,695.2,795.2,26526.6,4968.6,654.3,847.8,2453.9,5898063.8,2403,22424.4,10553706.8,3729.2,600928.6,480.7,16803.3,654.3,4564.9,4968.6,695.2,765.6
7/4/2007,654.2,480.2,80208.6,324.6,691.3,795.7,26460.4,4968.1,654.2,844.8,2453.5,5892255.3,2402.7,22362.1,10551437.9,3728.7,601719.7,480.2,16781.5,654.2,4558.3,4968.1,691.3,762
7/5/2007,651,478.7,79949.3,323.8,688.6,792.9,26321.6,4946.6,651,844.8,2441.6,5865510,2391.1,22150.3,10500630,3710.1,600254.4,478.7,16729.9,651,4570.5,4946.6,688.6,759.2
7/6/2007,648.8,475.9,79922.8,322.3,679,790.1,26238.7,4931.2,648.8,837.6,2433.3,5867943.8,2382.8,22077,10467581.3,3696.7,596557.9,475.9,16676,648.8,4533.1,4931.2,679,756.5
7/9/2007,661.3,485.2,81515.6,328.2,693.3,804.4,26736,5026.5,661.3,850.2,2480.1,5964475,2428.7,22350.2,10668607.5,3765.8,609011.3,485.2,16967.5,661.3,4612.1,5026.5,693.3,769.3
7/10/2007,661.7,482.3,80783.6,326.9,695.6,798.9,26724.4,5016.4,661.7,854.1,2481.8,5953976.2,2430.4,22150.4,10675205.3,3771.7,608730.8,482.3,16913.7,661.7,4637.4,5016.4,695.6,768
7/11/2007,663,481.3,80776.6,325.9,700.9,796.6,26788.5,5014.3,663,855.1,2486.7,5988547.5,2435.2,22104.4,10695184.5,3774.5,609462.8,481.3,16910.1,663,4664,5014.3,700.9,768.2
